,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
93,HK.04410,CCTHK N2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-20,81651623268666,False,N/A,False,,HK_MAINBOARD
94,HK.04411,CCTHK N2701,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-20,81651623268667,False,N/A,False,,HK_MAINBOARD
95,HK.04412,AGRBK N2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-19,81647328301372,False,N/A,False,,HK_MAINBOARD
96,HK.04413,AGRBK N2701,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-19,81647328301373,False,N/A,False,,HK_MAINBOARD
97,HK.04415,TH UNIC B2801,2000,BOND,N/A,,N/A,,N/A,N/A,2018-02-01,75428215656767,False,N/A,False,,HK_MAINBOARD
98,HK.04416,FWD LTD SPCSB,2000,BOND,N/A,,N/A,,N/A,N/A,2018-02-02,75432510624064,False,N/A,False,,HK_MAINBOARD
99,HK.04419,CH BANK NCSCS,2500,BOND,N/A,,N/A,,N/A,N/A,2019-07-16,77704548323651,False,N/A,False,,HK_MAINBOARD
100,HK.04422,CINDA FIN N2502,2000,BOND,N/A,,N/A,,N/A,N/A,2018-02-09,75462575395142,False,N/A,False,,HK_MAINBOARD
101,HK.04423,CINDA FIN N2802,2000,BOND,N/A,,N/A,,N/A,N/A,2018-02-09,75462575395143,False,N/A,False,,HK_MAINBOARD
102,HK.04424,CINDA FIN N4802,2000,BOND,N/A,,N/A,,N/A,N/A,2018-02-09,75462575395144,False,N/A,False,,HK_MAINBOARD
103,HK.04425,BJ GAS SG N2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-19,81647328301385,False,N/A,False,,HK_MAINBOARD
104,HK.04426,ZCHK TECH B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-24,81668803137866,False,N/A,False,,HK_MAINBOARD
