,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
56,HK.800169,恒生公用事业分类指数(总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800169,False,N/A,False,,HK_MAINBOARD
57,HK.800170,恒生物业分类指数(总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800170,False,N/A,False,,HK_MAINBOARD
58,HK.800171,恒生指数工商分类指数(总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800171,False,N/A,False,,HK_MAINBOARD
59,HK.800172,恒生中国企业指数(总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800172,False,N/A,False,,HK_MAINBOARD
60,HK.800173,恒生指数(净总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800173,False,N/A,False,,HK_MAINBOARD
61,HK.800174,恒生金融分类指数(净总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800174,False,N/A,False,,HK_MAINBOARD
62,HK.800175,恒生公用事业分类指数(净总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800175,False,N/A,False,,HK_MAINBOARD
63,HK.800176,恒生物业分类指数(净总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800176,False,N/A,False,,HK_MAINBOARD
64,HK.800177,恒生指数工商分类指数(净总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800177,False,N/A,False,,HK_MAINBOARD
65,HK.800178,恒生中国企业指数(净总回报指数),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800178,False,N/A,False,,HK_MAINBOARD
66,HK.800179,CES香港生物科技指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800179,False,N/A,False,,HK_MAINBOARD
67,HK.800180,香港交易所美元黄金期货-超额回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800180,False,N/A,False,,HK_MAINBOARD
68,HK.800181,香港交易所美元黄金期货-总回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800181,False,N/A,False,,HK_MAINBOARD
69,HK.800182,香港交易所美元黄金期货-现货指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800182,False,N/A,False,,HK_MAINBOARD
70,HK.800183,香港交易所人民币(香港)黄金期货-超额回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800183,False,N/A,False,,HK_MAINBOARD
71,HK.800184,香港交易所人民币(香港)黄金期货-总回报指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800184,False,N/A,False,,HK_MAINBOARD
72,HK.800185,香港交易所人民币(香港)黄金期货-现货指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800185,False,N/A,False,,HK_MAINBOARD
73,HK.800186,中华交易服务半导体行业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800186,False,N/A,False,,HK_MAINBOARD
74,HK.800210,恒指ESG指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800210,False,N/A,False,,HK_MAINBOARD
75,HK.800220,恒生国指ESG指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800220,False,N/A,False,,HK_MAINBOARD
76,HK.800700,恒生科技指数,1,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800700,False,N/A,False,,HK_MAINBOARD
77,HK.800701,恒生综合指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800701,False,N/A,False,,HK_MAINBOARD
78,HK.800702,恒生综合行业指数 - 非必需性消费,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800702,False,N/A,False,,HK_MAINBOARD
79,HK.800703,恒生综合行业指数 - 必需性消费,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800703,False,N/A,False,,HK_MAINBOARD
80,HK.800704,恒生综合行业指数 - 医疗保健业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800704,False,N/A,False,,HK_MAINBOARD
81,HK.800705,恒生综合行业指数 - 综合企业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800705,False,N/A,False,,HK_MAINBOARD
82,HK.800706,恒生综合行业指数 - 资讯科技业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800706,False,N/A,False,,HK_MAINBOARD
83,HK.800707,恒生综合行业指数 - 地产建筑业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800707,False,N/A,False,,HK_MAINBOARD
84,HK.800708,恒生综合行业指数 - 金融业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800708,False,N/A,False,,HK_MAINBOARD
85,HK.800709,恒生综合行业指数 - 公用事业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800709,False,N/A,False,,HK_MAINBOARD
86,HK.800710,恒生综合行业指数 - 电讯业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800710,False,N/A,False,,HK_MAINBOARD
87,HK.800711,恒生综合行业指数 - 工业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800711,False,N/A,False,,HK_MAINBOARD
88,HK.800712,恒生综合行业指数 - 原材料业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800712,False,N/A,False,,HK_MAINBOARD
89,HK.800713,恒生综合行业指数 - 能源业,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800713,False,N/A,False,,HK_MAINBOARD
