,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
1178,US.ATH.PRC,ATHENE HOLDING LTD 6.325% DEP SHS RE 1/1000 NON CUM PF SR C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259009,False,N/A,False,,US_NYSE
1179,US.ATH.PRD,ATHENE HOLDING LTD 4.875% DEP SHS RP 1/1000TH NON CUM SR D,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259010,False,N/A,False,,US_NYSE
1180,US.ATH.PRE,ATHENE HOLDING LTD DEP SHS REP 1/1000TH INT FXD RESET PERP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259011,False,N/A,False,,US_NYSE
1181,US.ATHA,Athira,1,STOCK,N/A,,N/A,,N/A,N/A,2020-09-18,79538499573314,False,N/A,False,,US_NASDAQ
1182,US.ATHE,Alterity Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77283641740656,False,N/A,False,,US_NASDAQ
1183,US.ATHM,汽车之家,1,STOCK,N/A,,N/A,,N/A,N/A,2013-12-11,201303,False,N/A,False,,US_NYSE
1184,US.ATHN.WS,ATHENA TECHNOLOGY ACQUISITION CORP C/WTS 31/03/2028 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563439,False,N/A,False,,US_NYSE
1185,US.ATHOF,ATHABASCA OIL CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511968,False,N/A,False,,US_PINK
1186,US.ATHXQ,Athersys,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84739704984109,False,N/A,False,,US_PINK
1187,US.ATI,ATI Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203225,False,N/A,False,,US_NYSE
1188,US.ATIF,ATIF Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77386720955849,False,N/A,False,,US_NASDAQ
1189,US.ATIP,ATI Physical Therapy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80719615584761,False,N/A,False,,US_NYSE
1190,US.ATIP.WS,ATI PHYSICAL THERAPY INC C/WTS 10/08/2027 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563547,False,N/A,False,,US_NYSE
1191,US.ATIPW,ATI PHYSICAL THERAPY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83833466880175,False,N/A,False,,US_PINK
1192,US.ATIXF,ANALYTIXINSIGHT INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513227,False,N/A,False,,US_PINK
1193,US.ATKR,Atkore,1,STOCK,N/A,,N/A,,N/A,N/A,2016-06-10,211877,False,N/A,False,,US_NYSE
1194,US.ATLC,Atlanticus,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208993,False,N/A,False,,US_NASDAQ
1195,US.ATLCL,ATLANTICUS HLDGS CORP 6.125% SENIOR NOTES DUE 30/11/2026,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81402515386693,False,N/A,False,,US_NASDAQ
1196,US.ATLCP,ATLANTICUS HLDGS CORP 7.625% PERP PFD SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80706730682835,False,N/A,False,,US_NASDAQ
1197,US.ATLCY,ATLAS COPCO AB B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78091095593259,False,N/A,False,,US_PINK
1198,US.ATLKY,ATLAS COPCO AB ADR-CNV INTO 1 SER'A'NPV,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513424,False,N/A,False,,US_PINK
1199,US.ATLO,Ames National,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206232,False,N/A,False,,US_NASDAQ
1200,US.ATLS,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82789789800447,False,N/A,False,,US_PINK
1201,US.ATLX,Atlas Lithium,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83176336882818,False,N/A,False,,US_NASDAQ
1202,US.ATMC,Alphatime Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2023-01-19,83214991588526,False,N/A,False,,US_NASDAQ
1203,US.ATMCR,ALPHATIME ACQUISITION CORP ORD USD0.0001 (SUB/RIGHTS),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83214991588527,False,N/A,False,,US_NASDAQ
1204,US.ATMCU,ALPHATIME ACQUISITION CORP UNIT 1 ORD SHS 1 RED WT EXP & 1 RT,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83129092242493,False,N/A,False,,US_NASDAQ
1205,US.ATMCW,ALPHATIME ACQUISITION CORP C/WTS 01/03/2028 (TO PUR ORD),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83214991588524,False,N/A,False,,US_NASDAQ
1206,US.ATMFF,ATMOFIZER TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827681,False,N/A,False,,US_PINK
1207,US.ATMH,ALL THINGS MOBILE ANALYTIC INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513441,False,N/A,False,,US_PINK
1208,US.ATMMF,ATOMIC MINERALS CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030173,False,N/A,False,,US_PINK
1209,US.ATMR.WS,ALTIMAR ACQUISITION CORP II C/WTS 09/02/2026 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563458,False,N/A,False,,US_NYSE
1210,US.ATMS,ARTEMIS THERAPEUTICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513160,False,N/A,False,,US_PINK
1211,US.ATMTF,ANDRADA MINING LIMITED,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827682,False,N/A,False,,US_PINK
1212,US.ATMU,Atmus Filtration Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,2023-05-26,83721797730296,False,N/A,False,,US_NYSE
1213,US.ATMV,AlphaVest Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2023-01-25,83240761392333,False,N/A,False,,US_NASDAQ
1214,US.ATMVR,ALPHAVEST ACQUISITION CORP ORD USD0.0001 (S/RIGHTS 06/19/2024),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83240761392336,False,N/A,False,,US_NASDAQ
1215,US.ATMVU,AlphaVest Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2022-12-20,83051782831021,False,N/A,False,,US_NASDAQ
1216,US.ATNF,180 Life Sciences,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79774722775002,False,N/A,False,,US_NASDAQ
1217,US.ATNFW,180 LIFE SCIENCES CORP C/WTS 07/11/2025(TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79774722775000,False,N/A,False,,US_NASDAQ
1218,US.ATNI,ATN International,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202798,False,N/A,False,,US_NASDAQ
1219,US.ATNM,Actinium,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207769,False,N/A,False,,US_AMEX
1220,US.ATNXQ,ATHENEX INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84439057268805,False,N/A,False,,US_PINK
1221,US.ATO,Atmos Energy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203143,False,N/A,False,,US_NYSE
1222,US.ATOM,Atomera,1,STOCK,N/A,,N/A,,N/A,N/A,2016-11-14,73521250385281,False,N/A,False,,US_NASDAQ
1223,US.ATONY,安东油田服务(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214656,False,N/A,False,,US_PINK
1224,US.ATOS,Atossa Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209025,False,N/A,False,,US_NASDAQ
1225,US.ATOXF,DURANGO RESOURCES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030174,False,N/A,False,,US_PINK
1226,US.ATPC,Agape ATP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84335978056249,False,N/A,False,,US_NASDAQ
1227,US.ATR,AptarGroup,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202226,False,N/A,False,,US_NYSE
1228,US.ATRA,Atara Biotherapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210228,False,N/A,False,,US_NASDAQ
1229,US.ATRC,AtriCure,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205778,False,N/A,False,,US_NASDAQ
1230,US.ATRI,Atrion,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205490,False,N/A,False,,US_NASDAQ
1231,US.ATRO,Astronics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206050,False,N/A,False,,US_NASDAQ
1232,US.ATRS,安塔尔制药,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207667,False,N/A,False,,US_NASDAQ
1233,US.ATRWF,ALTIUS RENEWABLE ROYALTIES CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827683,False,N/A,False,,US_PINK
1234,US.ATRX,ADHERA THERAPEUTICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513269,False,N/A,False,,US_PINK
1235,US.ATS,ATS Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2010-08-04,83756157468738,False,N/A,False,,US_NYSE
1236,US.ATSG,航空运输服务,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202756,False,N/A,False,,US_NASDAQ
1237,US.ATTOF,ATENTO SA,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84013855508667,False,N/A,False,,US_PINK
1238,US.ATUS,Altice USA,1,STOCK,N/A,,N/A,,N/A,N/A,2017-06-22,74427488485856,False,N/A,False,,US_NYSE
1239,US.ATUSF,ALTIUS MINERALS CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511611,False,N/A,False,,US_PINK
1240,US.ATUUF,TENAZ ENERGY CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511982,False,N/A,False,,US_PINK
1241,US.ATVVF,AUSTRALIAN VANADIUM LIMITED,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827684,False,N/A,False,,US_PINK
1242,US.ATVXF,ACTIVIA PROPERTIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030175,False,N/A,False,,US_PINK
1243,US.ATXG,盈喜集团,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82609401198888,False,N/A,False,,US_NASDAQ
1244,US.ATXI,Avenue Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2017-06-05,74371653910800,False,N/A,False,,US_NASDAQ
1245,US.ATXMF,ADVANTEX MARKETING INTERNATIONAL,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030176,False,N/A,False,,US_PINK
1246,US.ATXS,Astria Therapeutics Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81080392838415,False,N/A,False,,US_NASDAQ
1247,US.ATZAF,ARITZIA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030177,False,N/A,False,,US_PINK
1248,US.AU,AngloGold Ashanti,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201216,False,N/A,False,,US_NYSE
1249,US.AUB,Atlantic Union Bankshares,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77459735399928,False,N/A,False,,US_NYSE
1250,US.AUB.PRA,ATLANTIC UNION BANKSHARES CORP 6.875% DEP SH RP 1/400 NON CU PR PF SR A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860971,False,N/A,False,,US_NYSE
1251,US.AUBAP,ATLANTIC UNION BANKSHARES CORP 6.875% DEP SH RP 1/400 NON CU PR PF SR A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79126182712466,False,N/A,False,,US_NASDAQ
1252,US.AUBN,Auburn National Bancorp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206376,False,N/A,False,,US_NASDAQ
1253,US.AUCCF,EUROPACIFIC METALS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827685,False,N/A,False,,US_PINK
1254,US.AUCTF,AUCNET INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030178,False,N/A,False,,US_PINK
1255,US.AUCUF,INFLECTION RESOURCES LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827686,False,N/A,False,,US_PINK
1256,US.AUDAQ,Audacy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84739704984108,False,N/A,False,,US_PINK
1257,US.AUDC,奥科,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203373,False,N/A,False,,US_NASDAQ
1258,US.AUGG,AUGUSTA GOLD CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513767,False,N/A,False,,US_PINK
1259,US.AUGX,Augmedix,1,STOCK,N/A,,N/A,,N/A,N/A,2021-03-04,81209241857645,False,N/A,False,,US_NASDAQ
1260,US.AUIAF,AURANIA RESOURCES LIMITED,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511636,False,N/A,False,,US_PINK
1261,US.AUID,authID,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80994493492335,False,N/A,False,,US_NASDAQ
1262,US.AUKNY,AUCKLAND INTERNATIONAL AIRPORT SPON ADR EACH REPR 10 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512081,False,N/A,False,,US_PINK
1263,US.AUKUF,AMS-OSRAM AG,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511899,False,N/A,False,,US_PINK
1264,US.AULT,Ault Alliance,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83146272111692,False,N/A,False,,US_AMEX
1265,US.AULT.PRD,AULT ALLIANCE INC 13.00%CUM RED PER PREF STK SER D USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259012,False,N/A,False,,US_AMEX
1266,US.AUMBF,1911 GOLD CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513099,False,N/A,False,,US_PINK
1267,US.AUMC,AURYN MINING CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511461,False,N/A,False,,US_PINK
1268,US.AUMN,黄金矿业,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209066,False,N/A,False,,US_AMEX
1269,US.AUNFF,AURCANA SILVER CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512025,False,N/A,False,,US_PINK
1270,US.AUOTY,AU OPTRONICS CRP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78245714416102,False,N/A,False,,US_PINK
1271,US.AUPH,Aurinia Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210346,False,N/A,False,,US_NASDAQ
1272,US.AUR,Aurora Innovation,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81320911007854,False,N/A,False,,US_NASDAQ
1273,US.AURA,Aura Biosciences,1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-29,81282256302073,False,N/A,False,,US_NASDAQ
1274,US.AURCW,AURORA ACQUISITION CORP C/WTS (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80496277284933,False,N/A,False,,US_NASDAQ
1275,US.AUROW,AURORA INNOVATION INC C/WTS 03/11/2026 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81320911007852,False,N/A,False,,US_NASDAQ
1276,US.AURQF,AURELIUS MINERALS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030179,False,N/A,False,,US_PINK
1277,US.AURWF,AURWEST RESOURCES CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030180,False,N/A,False,,US_PINK
1278,US.AURX,NUO THERAPEUTICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827687,False,N/A,False,,US_PINK
1279,US.AUS.U,AUSTERLITZ ACQUISITION CORPORATION I,1,STOCK,N/A,,N/A,,N/A,N/A,2021-02-26,80238579243888,False,N/A,False,,US_NYSE
1280,US.AUS.WS,AUSTERLITZ ACQUISITION CORP I C/WTS 19/02/2026 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563419,False,N/A,False,,US_NYSE
1281,US.AUSAF,AUSTRALIS CAP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511264,False,N/A,False,,US_PINK
1282,US.AUST,Austin Gold,1,STOCK,N/A,,N/A,,N/A,N/A,2022-05-04,81385335517487,False,N/A,False,,US_AMEX
1283,US.AUSVF,GOLD79 MINES LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030181,False,N/A,False,,US_PINK
1284,US.AUTL,Autolus Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2018-06-22,75977971681699,False,N/A,False,,US_NASDAQ
1285,US.AUUD,Auddia,1,STOCK,N/A,,N/A,,N/A,N/A,2021-02-18,79723183167390,False,N/A,False,,US_NASDAQ
1286,US.AUUDW,AUDDIA INC C/WTS 17/10/2025(TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79723183167391,False,N/A,False,,US_NASDAQ
1287,US.AUVI,Applied Uv,1,STOCK,N/A,,N/A,,N/A,N/A,2020-08-31,79452600227305,False,N/A,False,,US_NASDAQ
1288,US.AUVIP,APPLIED UV INC 10.5% SER A CUM PERP PFD SHS USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80861349505867,False,N/A,False,,US_NASDAQ
1289,US.AUXIF,AUXICO RESOURCES CANADA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511437,False,N/A,False,,US_PINK
1290,US.AUXXF,ALLEGIANT GOLD LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512536,False,N/A,False,,US_PINK
1291,US.AVA,阿维斯塔,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203108,False,N/A,False,,US_NYSE
1292,US.AVAH,Aveanna Healthcare,1,STOCK,N/A,,N/A,,N/A,N/A,2021-04-29,80474802448398,False,N/A,False,,US_NASDAQ
1293,US.AVAI,AVANT TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827688,False,N/A,False,,US_PINK
1294,US.AVAL,Grupo Aval,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210397,False,N/A,False,,US_NYSE
1295,US.AVAN,Avanti Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79834852317267,False,N/A,False,,US_NYSE
1296,US.AVAN.U,Avanti Acquisition Corp.,1,STOCK,N/A,,N/A,,N/A,N/A,2020-10-02,79611514017515,False,N/A,False,,US_NYSE
1297,US.AVAN.WS,AVANTI ACQUISITION CORP C/WTS(TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563499,False,N/A,False,,US_NYSE
1298,US.AVAV,AeroVironment,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202398,False,N/A,False,,US_NASDAQ
1299,US.AVB,阿湾物产,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202842,False,N/A,False,,US_NYSE
1300,US.AVCNF,AVICANNA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827689,False,N/A,False,,US_PINK
1301,US.AVCRF,AVRICORE HEALTH INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512697,False,N/A,False,,US_PINK
1302,US.AVCTW,AMERICAN VIRTUAL CLOUD TECH INC C/WTS 07/04/2025 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78851304805311,False,N/A,False,,US_NASDAQ
1303,US.AVCVF,MONITOR VENTURES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030182,False,N/A,False,,US_PINK
1304,US.AVD,美国先锋,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203223,False,N/A,False,,US_NYSE
1305,US.AVDL,Avadel Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,2017-01-03,73735998750211,False,N/A,False,,US_NASDAQ
1306,US.AVDWF,ADVENT AWI HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030183,False,N/A,False,,US_PINK
1307,US.AVDX,AvidXchange,1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-13,81209241857646,False,N/A,False,,US_NASDAQ
1308,US.AVGDF,AVIDIAN GOLD CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030184,False,N/A,False,,US_PINK
1309,US.AVGO,博通,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201429,False,N/A,False,,US_NASDAQ
1310,US.AVGOP,BROADCOM CORP 8.00% MANDATORY CONVERTIBLE PRF SR A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78048145920266,False,N/A,False,,US_NASDAQ
1311,US.AVGR,Avinger,1,STOCK,N/A,,N/A,,N/A,N/A,2015-01-30,210708,False,N/A,False,,US_NASDAQ
1312,US.AVHI,Achari Ventures Holdings Corp I,1,STOCK,N/A,,N/A,,N/A,N/A,2021-11-17,81376745564972,False,N/A,False,,US_NASDAQ
1313,US.AVHIU,Achari Ventures Holdings Corp. I,1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-15,81235011661456,False,N/A,False,,US_NASDAQ
1314,US.AVHIW,ACHARI VENTURES HLDGS CORP I C/WTS (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81376745582865,False,N/A,False,,US_NASDAQ
1315,US.AVIR,Atea Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,2020-10-30,79718888192822,False,N/A,False,,US_NASDAQ
1316,US.AVK,Advent Claymore Convertible Securities & Income Fund,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202791,False,N/A,False,,US_NYSE
1317,US.AVLNF,AVALON ADVANCED MATERIALS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030185,False,N/A,False,,US_PINK
1318,US.AVLP,AVALANCHE INTL CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511382,False,N/A,False,,US_PINK
1319,US.AVNS,Avanos Medical,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,76076755929582,False,N/A,False,,US_NYSE
1320,US.AVNT,Avient,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79263621666073,False,N/A,False,,US_NYSE
1321,US.AVNW,阿维亚网络,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208468,False,N/A,False,,US_NASDAQ
1322,US.AVO,Mission Produce,1,STOCK,N/A,,N/A,,N/A,N/A,2020-10-01,79577154279083,False,N/A,False,,US_NASDAQ
1323,US.AVPMF,AVRUPA MINERALS LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030186,False,N/A,False,,US_PINK
1324,US.AVPT,AvePoint,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80784040094366,False,N/A,False,,US_NASDAQ
1325,US.AVPTW,AVEPOINT INC C/WTS 18/09/2026 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80784040094372,False,N/A,False,,US_NASDAQ
1326,US.AVRO,Avrobio,1,STOCK,N/A,,N/A,,N/A,N/A,2018-06-21,75990856583594,False,N/A,False,,US_NASDAQ
1327,US.AVRTF,AVARONE METALS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030187,False,N/A,False,,US_PINK
1328,US.AVRW,Avenir Wellness Solutions,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84082574985525,False,N/A,False,,US_PINK
1329,US.AVT,安富利,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202063,False,N/A,False,,US_NASDAQ
1330,US.AVTA,AVANTAX INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84623740861658,False,N/A,False,,US_NASDAQ
1331,US.AVTBF,AVANT BRANDS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80831284734716,False,N/A,False,,US_PINK
1332,US.AVTE,Aerovate,1,STOCK,N/A,,N/A,,N/A,N/A,2021-06-30,80758270290514,False,N/A,False,,US_NASDAQ
1333,US.AVTR,Avantor,1,STOCK,N/A,,N/A,,N/A,N/A,2019-05-17,77391015910615,False,N/A,False,,US_NYSE
1334,US.AVTX,Avalo Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81020263296158,False,N/A,False,,US_NASDAQ
1335,US.AVVID,Aviva Plc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82240034010966,False,N/A,False,,US_PINK
1336,US.AVVIY,英杰华(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75368086325228,False,N/A,False,,US_PINK
1337,US.AVX,AVX Corp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78877074593755,False,N/A,False,,US_NYSE
1338,US.AVXL,Anavex Life Sciences,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,211447,False,N/A,False,,US_NASDAQ
1339,US.AVY,艾利丹尼森,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202278,False,N/A,False,,US_NYSE
1340,US.AWCMF,ALUMINA LIMITED,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827690,False,N/A,False,,US_PINK
1341,US.AWCMY,氧化铝有限公司,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,76347338869444,False,N/A,False,,US_PINK
1342,US.AWH,Aspira Women's Health,1,STOCK,N/A,,N/A,,N/A,N/A,2020-06-12,79130477664871,False,N/A,False,,US_NASDAQ
1343,US.AWI,阿姆斯特朗工业,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202261,False,N/A,False,,US_NYSE
1344,US.AWIN,AERWINS Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-11,83292300999966,False,N/A,False,,US_NASDAQ
1345,US.AWINW,PONO CAPITAL CORP C/WTS 30/09/2028 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83292300999967,False,N/A,False,,US_NASDAQ
1346,US.AWK,美国水务,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202967,False,N/A,False,,US_NYSE
1347,US.AWKNF,AWAKN LIFE SCIENCES CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827691,False,N/A,False,,US_PINK
1348,US.AWLCF,AWILCO DRILLING PLC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513386,False,N/A,False,,US_PINK
1349,US.AWLIF,AMERIWEST LITHIUM INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84597971063051,False,N/A,False,,US_PINK
1350,US.AWMLF,AMERICAN WEST METALS LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827692,False,N/A,False,,US_PINK
1351,US.AWP,Aberdeen Global Premier Properties Fund,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207417,False,N/A,False,,US_NYSE
