,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
128,US..DJUSIP,道琼斯美国财险保险指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213366,False,N/A,False,,N/A
129,US..DJUSIQ,道琼斯美国工业工程指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213367,False,N/A,False,,N/A
130,US..DJUSIR,道琼斯美国保险指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213368,False,N/A,False,,N/A
131,US..DJUSIS,道琼斯美国支持服务指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213369,False,N/A,False,,N/A
132,US..DJUSIT,道琼斯美国工业交通指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213370,False,N/A,False,,N/A
133,US..DJUSIU,道琼斯美国再保险指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213371,False,N/A,False,,N/A
134,US..DJUSIV,道琼斯美国商业支持服务指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213372,False,N/A,False,,N/A
135,US..DJUSIX,道琼斯美国非人寿保险指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213373,False,N/A,False,,N/A
136,US..DJUSL,道琼斯美国大盘指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213374,False,N/A,False,,N/A
137,US..DJUSLE,道琼斯美国休闲用品指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213375,False,N/A,False,,N/A
138,US..DJUSLG,道琼斯美国酒店指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213376,False,N/A,False,,N/A
139,US..DJUSLW,Dow Jones US Low Cap Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213378,False,N/A,False,,N/A
140,US..DJUSM,Dow Jones US Mid Cap Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213379,False,N/A,False,,N/A
141,US..DJUSMC,道琼斯美国医疗保健设备及服务指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213380,False,N/A,False,,N/A
142,US..DJUSME,道琼斯美国媒体指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213381,False,N/A,False,,N/A
143,US..DJUSMF,道琼斯美国抵押贷款融资指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213382,False,N/A,False,,N/A
144,US..DJUSMG,道琼斯美国矿业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213383,False,N/A,False,,N/A
145,US..DJUSMR,道琼斯美国抵押房地产信托指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213384,False,N/A,False,,N/A
146,US..DJUSMS,道琼斯美国医疗用品指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213385,False,N/A,False,,N/A
147,US..DJUSMT,道琼斯美国海运交通指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213386,False,N/A,False,,N/A
148,US..DJUSMU,道琼斯美国多功能指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213387,False,N/A,False,,N/A
149,US..DJUSNC,道琼斯美国消费品指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213388,False,N/A,False,,N/A
